id,eventId,minute,second,teamId,x,y,period,type,outcome,playerId,endX,endY
2248273487,746,90,49,Leeds,20.9,24.5,2,Pass,Unsuccessful,365371,45.2,4.7
2248273489,991,90,52,Tottenham,61.2,94.5,2,Interception,Successful,8,,
2248256489,992,90,52,Tottenham,61.2,94.5,2,BallRecovery,Successful,8,,
2248256497,993,90,53,Tottenham,61.2,94.5,2,Pass,Successful,8,29.3,91.8
2248256507,994,90,54,Tottenham,29.3,90.9,2,Pass,Successful,15,56,72.1
2248256521,995,90,59,Tottenham,52.4,58.2,2,Foul,Successful,44721,,
2248256523,747,90,59,Leeds,47.6,41.8,2,Foul,Unsuccessful,108176,,
2248256563,996,91,1,Tottenham,53.9,55.7,2,Pass,Successful,10,40.9,65.5
2248256569,997,91,2,Tottenham,41.3,64.3,2,Pass,Successful,8,63.7,61.8
2248256571,998,91,3,Tottenham,63.1,61.7,2,Pass,Successful,14,63.3,46.6
2248256573,748,91,6,Leeds,41,50.8,2,Challenge,Unsuccessful,108176,,
2248256585,999,91,6,Tottenham,59,49.2,2,TakeOn,Successful,10,,
2248256589,1000,91,6,Tottenham,59.1,51.3,2,TakeOn,Unsuccessful,10,,
2248256591,749,91,6,Leeds,38.2,47.5,2,Tackle,Successful,108176,,
2248256607,750,91,9,Leeds,30.6,19.1,2,BallRecovery,Successful,121734,,
2248256611,751,91,10,Leeds,28,22.4,2,Pass,Successful,121734,5.8,37.9
2248256619,752,91,13,Leeds,5.8,37.9,2,Pass,Unsuccessful,91254,45.5,40.7
2248256623,1001,91,16,Tottenham,53,53.6,2,Pass,Successful,8,62.6,63.1
2248256625,1002,91,17,Tottenham,61.8,63,2,Pass,Successful,44721,76.7,60.5
2248256633,1003,91,18,Tottenham,95.2,60.8,2,ShotOnPost,Successful,10,,
2248256639,754,91,26,Leeds,8.3,51,2,KeeperPickup,Successful,91254,,
2248256643,755,91,27,Leeds,10.1,54.6,2,Pass,Successful,91254,32.3,67.4
2248256647,757,91,35,Leeds,36.4,75,2,Pass,Successful,395579,33,87.9
2248256651,758,91,36,Leeds,33,87.9,2,Pass,Successful,121544,37.3,77.6
2248256653,759,91,38,Leeds,36.5,77.6,2,Pass,Successful,395579,39.5,91.5
2248256661,760,91,42,Leeds,33.2,86,2,Pass,Successful,323135,33.6,76.8
2248256701,761,91,52,Leeds,33.6,47.2,2,Pass,Successful,395579,41.9,11.9
2248256709,762,91,56,Leeds,41.9,11.9,2,Pass,Successful,362355,60.5,0.8
2248256717,763,91,57,Leeds,60.5,0.8,2,Pass,Unsuccessful,121734,61.4,8.2
2248256729,1005,91,59,Tottenham,33.3,81.1,2,Interception,Successful,15,,
2248256733,1006,92,0,Tottenham,41.8,70.9,2,BallRecovery,Successful,8,,
2248256737,1007,92,0,Tottenham,42.4,70,2,Pass,Successful,8,58.6,51.2
2248256749,1008,92,7,Tottenham,56.5,42.4,2,Pass,Successful,10,64.2,47.2
2248256751,1009,92,11,Tottenham,66.1,41.1,2,Foul,Successful,44721,,
2248256761,764,92,11,Leeds,33.9,58.9,2,Foul,Unsuccessful,108176,,
2248256783,1010,92,52,Tottenham,67.9,42.8,2,Pass,Successful,10,68.6,34.5
2248256797,1011,92,54,Tottenham,68.5,34.5,2,Pass,Successful,8,60.5,34.9
2248256803,1012,92,55,Tottenham,60.5,34.9,2,Pass,Successful,28,58.1,58.5
2248256809,1013,92,59,Tottenham,48.7,58.4,2,Pass,Successful,89931,53.9,54.8
2248256811,1014,93,2,Tottenham,57,61.5,2,Pass,Successful,44721,65.2,64.3
2248256817,1015,93,6,Tottenham,72.8,64.8,2,Pass,Successful,14,86.7,79.1
2248256843,1016,93,8,Tottenham,89.5,74.4,2,Pass,Successful,351252,77.4,42.7
2248256865,1017,93,10,Tottenham,77.4,42.8,2,BallTouch,Successful,10,,
2248256867,1018,93,14,Tottenham,76.7,31.8,2,Pass,Successful,8,76.7,43
2248256869,1019,93,17,Tottenham,79.6,24.2,2,Pass,Successful,10,77.1,53.6
2248256983,1020,93,18,Tottenham,77.1,56.4,2,Pass,Successful,14,69,56.9
2248256989,1021,93,20,Tottenham,68.3,55.2,2,Pass,Successful,44721,87,17.3
2248256995,1022,93,22,Tottenham,84.1,20.3,2,TakeOn,Unsuccessful,2,,
2248257007,765,93,22,Leeds,15.9,79.7,2,Tackle,Successful,121544,,
2248257019,767,93,24,Leeds,9.9,84.5,2,BallRecovery,Successful,121544,,
2248257023,768,93,25,Leeds,9.9,84.5,2,Pass,Successful,121544,10.5,72.3
2248257031,769,93,26,Leeds,10.5,72.3,2,Pass,Successful,279711,14.7,88.7
2248257035,770,93,28,Leeds,19,93.9,2,TakeOn,Unsuccessful,323135,,
2248257041,1023,93,28,Tottenham,81,6.1,2,Tackle,Successful,8,,
2248257045,772,93,44,Leeds,21.7,100,2,Pass,Successful,121544,25.5,94.4
2248257063,773,93,45,Leeds,25.5,94.4,2,Pass,Successful,108176,15.6,97.2
2248257069,774,93,46,Leeds,15.6,97.2,2,Pass,Unsuccessful,121544,27.6,97.5
2248257073,1025,93,47,Tottenham,69.7,6.2,2,Interception,Successful,2,,
2248257043,1026,93,48,Tottenham,72.7,3.8,2,BallRecovery,Successful,2,,
2248257081,1027,93,50,Tottenham,75.6,4.6,2,Pass,Successful,2,77.1,26.8
2248257083,1028,93,55,Tottenham,77.1,49,2,SavedShot,Successful,10,,
2248257089,776,93,55,Leeds,3.6,50,2,Save,Successful,91254,,
2248257091,777,93,57,Leeds,13.1,50.4,2,CornerAwarded,Unsuccessful,91254,,
2248257093,1029,93,57,Tottenham,86.9,49.6,2,CornerAwarded,Successful,10,,
2248257145,778,94,0,Leeds,0,0,2,End,Successful,,,
2248257153,1030,94,0,Tottenham,0,0,2,End,Successful,,,
2248257159,779,0,0,Leeds,0,0,14,End,Successful,,,
2248257147,1031,0,0,Tottenham,0,0,14,End,Successful,,,
2248274127,1,0,0,Leeds,0,0,16,FormationSet,Successful,,,
2248257151,1,0,0,Tottenham,0,0,16,FormationSet,Successful,,,
